t,value
1717410103,9
1717410133,9
1717410163,9
1717410193,9
1717410223,9
1717410253,9
1717410283,9
1717410313,9
1717410343,9
1717410373,9
1717410403,9
1717410433,9
1717410463,9
1717410493,9
1717410523,9
1717410553,9
1717410583,9
1717410613,9
1717410643,9
1717410673,9
1717410703,9
1717410733,9
1717410763,9
1717410793,9
1717410823,9
1717410853,9
1717410883,9
1717410913,9
1717410943,9
1717410973,9
1717411003,9
1717411033,9
1717411063,9
1717411093,9
1717411123,9
1717411153,9
1717411183,9
1717411213,9
1717411243,9
1717411273,9
1717411303,9
1717411333,9
1717411363,9
1717411393,9
1717411423,9
1717411453,9
1717411483,9
1717411513,9
1717411543,9
1717411573,9
1717411603,9
1717411633,9
1717411663,9
1717411693,9
1717411723,9
1717411753,9
1717411783,9
1717411813,9
1717411843,9
1717411873,9
1717411903,9
1717411933,9
1717411963,9
1717411993,9
1717412023,9
1717412053,9
1717412083,9
1717412113,9
